designation,source_id,ra,dec,parallax,parallax_error,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
Gaia DR3 2927245616407205888,2927245616407205888,101.87089377601666,-20.13374032246722,1.3748669206556168,0.69158036,0.5971573695488375,-5.969885562128311,1.0154169,20.234327,2.2319183,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.6742637697545595
Gaia DR3 2927057428127280128,2927057428127280128,101.94021774391433,-20.174992550472993,1.4047602644526838,0.1298896,-4.5106208740362765,-1.4732902978309776,0.9840381,18.346903,2.2529411,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3437.5059,4.4178,-1.1572,478.5435,0.365,0.2456,0.1456,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.6751632883619154
Gaia DR3 2927245685126683904,2927245685126683904,101.85451501591525,-20.123325877847023,1.4058095311604437,0.5665658,-1.9829442302571736,-11.122353947801008,1.0560936,20.108122,2.0492153,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.6759188559839184
Gaia DR3 2927246677261018112,2927246677261018112,101.80282748597952,-20.099068918275826,1.3633665179354826,0.21471278,6.615214240620131,-2.554278802116063,0.968362,18.99091,2.524702,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3257.1902,4.6162,-1.128,384.3387,0.0592,0.0386,0.0241,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.6765185333636288
Gaia DR3 2927270454198553344,2927270454198553344,100.93465834934095,-20.312393718571226,1.397488223263902,0.011483408,2.532849922729336,-7.98967988426319,1.0711596,12.604543,0.64165115,-14.80061,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6359.974,4.1536,-0.1926,713.5165,0.0667,0.0578,0.0312,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.6769840871087605
Gaia DR3 2926933698702894720,2926933698702894720,102.18423279937353,-20.97636274277588,1.362339539128596,0.5603484,-0.23738280947028872,-1.117538031451822,1.0799928,20.256111,2.3201294,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.6782648277548993
Gaia DR3 2926826221444059136,2926826221444059136,101.72360844170304,-21.36802854663457,1.3946700241565826,0.021520996,-5.46420598291966,-1.2324558001211154,1.09463,10.244121,0.029916763,16.672714,NOT_AVAILABLE,0,true,true,false,false,false,false,true,9915.955,3.9508,-1.0875,709.1589,0.1267,0.1219,0.0648,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.6785348274726044
Gaia DR3 2927124326529226240,2927124326529226240,100.7922504741255,-20.6405670486117,1.3836350957529744,0.5524056,-0.42919779433584426,2.894756701860409,1.0827805,20.141108,2.4597225,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.6787163605008203
Gaia DR3 2926882227816651136,2926882227816651136,100.90565271498872,-21.091267467820884,1.3836760146827114,0.053748034,12.748115856626512,-28.66534692360513,0.99197507,16.8725,1.7043343,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4303.629,4.523,0.0466,839.9238,0.4908,0.3592,0.1921,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.6787210624924567
Gaia DR3 2927175453823671936,2927175453823671936,100.84901427624789,-20.445159701025787,1.37416990190107,0.016560763,-3.2086972173624653,2.1568383915531975,1.0436547,14.249159,0.8920202,45.19938,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5447.0425,4.4149,-0.2034,719.6759,0.0223,0.0184,0.0099,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.6790051517334479
Gaia DR3 2927259493444222848,2927259493444222848,101.37952545849075,-20.049702899530846,1.362781768174174,0.91921246,0.6125141141998709,0.6057906962589621,1.1150969,20.529623,1.2743969,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.680496751986452
Gaia DR3 2926930022215563648,2926930022215563648,102.15169068072203,-21.048216860031292,1.4040936921404712,0.02899566,-4.163293288398001,-1.3703835717913122,1.2195379,9.6678505,-0.06230831,17.879034,NOT_AVAILABLE,0,true,true,true,false,false,false,true,9996.301,3.8519,-0.3156,777.6412,9.0E-4,9.0E-4,5.0E-4,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.6817924501293714
Gaia DR3 2927056981445237248,2927056981445237248,101.96913364076312,-20.185314254599255,1.3555435506476958,0.758529,-0.9238315035897903,1.6469503760095694,1.0962657,20.285547,1.1229935,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.6834824589768512
Gaia DR3 2926877451813507584,2926877451813507584,100.99644155457541,-21.203000679930586,1.379813205884532,0.02757518,-2.688057351545065,-9.995725872423703,0.97016525,15.423519,1.3169203,,VARIABLE,0,true,false,false,true,false,true,true,4545.1694,4.434,-0.0955,714.8123,0.0938,0.0721,0.038,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.6835330762701857
Gaia DR3 2927098281848022656,2927098281848022656,100.81466461362568,-20.92722609969695,1.352818216550092,0.5048749,-1.430110784167912,4.427270366586685,1.0812755,20.059895,2.376955,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.6851541913556749
Gaia DR3 2927279976142265472,2927279976142265472,101.09595991454133,-20.155096600123468,1.3956440632138671,0.5458929,12.050583118199024,-7.704892696241141,1.0053989,20.246555,2.2948074,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.6857075491294562
Gaia DR3 2927245719490417408,2927245719490417408,101.86918384470452,-20.11632931238924,1.4058694155061155,0.054399826,-4.336078351802338,-1.7571270081270647,1.008245,16.745373,1.5949001,,VARIABLE,0,true,false,false,true,false,true,true,4443.302,4.5833,0.2761,851.4041,0.4512,0.3356,0.177,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.688651800383972
Gaia DR3 2927070278665712000,2927070278665712000,100.86602031762352,-21.04887837374439,1.4071450009403916,0.05775283,-31.581748139476048,5.690106131878923,0.9834187,16.926733,1.493145,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4408.7983,4.4937,-0.2256,1038.1011,0.2924,0.2195,0.1163,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.6887272413498374
Gaia DR3 2926832200034541312,2926832200034541312,101.51874670263108,-21.410379222132153,1.4050382268896433,1.1294503,2.361510871488623,2.2054871478833107,1.3656644,20.801636,1.0862923,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.6917835187757079
Gaia DR3 2927112060107237504,2927112060107237504,100.77900760888453,-20.8064343712008,1.3793992218742985,0.013195899,3.543794227555787,1.6466218100554755,1.0125906,13.325217,0.77874565,19.808786,NOT_AVAILABLE,0,true,true,true,false,false,true,true,5762.451,4.279,-0.2659,679.4826,8.0E-4,7.0E-4,4.0E-4,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.6918235775821064
Gaia DR3 2927053442386063872,2927053442386063872,102.04478476782978,-20.238640172082032,1.3901950174162283,0.6947488,-2.230474195261597,5.6309928663346795,1.0230024,20.349787,1.7483196,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.6918478907166892
Gaia DR3 2927249735277744768,2927249735277744768,101.79065417160392,-20.075810446002734,1.3708413753204038,0.88004255,-0.24951358393885814,1.5084927469454257,1.0122895,20.468857,0.93071747,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.6935255746922623
Gaia DR3 2927114460989235200,2927114460989235200,100.77161696942406,-20.74792538610044,1.3967710359372891,0.30595022,-3.956306349577103,14.888083670696954,1.0318046,19.532509,2.4266624,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.6938914293762388
Gaia DR3 2927262040365659648,2927262040365659648,101.52612901044019,-20.024657826798027,1.3897840984701233,0.028661355,-2.817426891502348,-2.086122737265206,1.0601109,15.177172,1.2922382,,VARIABLE,0,true,false,false,true,false,true,true,4645.9414,4.4113,-0.1072,691.6577,0.1773,0.1373,0.0725,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.6940702894168006
Gaia DR3 2927035708467092224,2927035708467092224,102.16788489603191,-20.38987573402004,1.3913214964295186,0.29602388,-0.8519567308085179,-2.159306556323495,1.0802785,19.315245,2.6653519,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.695842338854697
Gaia DR3 2926825976623707648,2926825976623707648,101.75751102689682,-21.377060339767482,1.3928138360698077,0.16954352,-4.57229281197393,-1.105898469383309,1.0688591,18.722645,2.6017647,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3388.447,4.8849,-0.155,423.4901,0.8218,0.5279,0.3404,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.6968965750106808
Gaia DR3 2927245818267543296,2927245818267543296,101.89756814805975,-20.121838203141905,1.4036361914717532,0.47863227,-1.4224264873918246,-0.7437431277016047,1.0218735,20.047148,1.9914265,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.6972108277830239
Gaia DR3 2926960911615244288,2926960911615244288,102.25510513468252,-20.797690688870244,1.391058084969601,0.5118836,-7.086305213375242,-3.9575748224804026,0.9915182,20.17442,2.2843037,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.6985177853190905
Gaia DR3 2926957338202759808,2926957338202759808,102.22377538957035,-20.9390999854482,1.357772299359204,0.6455016,-5.0698529846073885,-1.4673399994447727,1.0226016,20.420963,2.1126614,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.700047455178973
Gaia DR3 2926973521644907648,2926973521644907648,102.2616713413761,-20.723206021186076,1.3671549971198491,0.07137793,-0.44834564262632914,-6.798594868116641,0.99220777,17.238266,1.8476429,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4201.852,4.68,0.0133,682.1539,0.6686,0.4808,0.2606,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7003551374050191
Gaia DR3 2926824881409800192,2926824881409800192,101.89102799456934,-21.32703251793546,1.382306615038424,0.46429375,-0.11505170842554277,-0.21452718577619442,0.9799777,20.203253,1.1033745,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7033846517946631
Gaia DR3 2926927445230947584,2926927445230947584,102.08658113805926,-21.17605996855593,1.3557575002824656,0.32460925,1.2127410312645732,-9.904160142155614,1.0401264,19.730955,2.3503208,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7044861453932412
Gaia DR3 2927174938421133440,2927174938421133440,100.80750953742688,-20.47168413997225,1.3990251694146107,0.17810068,-3.007907796029215,-2.444777696090154,0.9937724,18.416462,2.1598186,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3592.7131,4.5198,-0.8669,633.0905,0.6499,0.4417,0.2582,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7049657548482084
Gaia DR3 2926831547197323008,2926831547197323008,101.4186385353081,-21.418362395557242,1.385616252045327,0.9780512,-2.6695963935089506,0.7954421228894548,1.3828176,20.424227,2.2452984,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7052513623538982
Gaia DR3 2927279696968564864,2927279696968564864,101.03065473282638,-20.175736297139437,1.387646699036366,0.18092847,-1.8410613929045225,3.3168157588700478,1.0079331,18.91997,2.423462,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3468.537,4.8041,-0.6842,487.778,0.4991,0.3321,0.2018,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7063233344769057
Gaia DR3 2927271111332739200,2927271111332739200,100.8870432033313,-20.322392525682986,1.3513824098013405,0.91263056,-3.5446445731515652,0.36289396264161694,1.09403,20.457952,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7074972297228282
Gaia DR3 2927039354893400576,2927039354893400576,102.16116767638533,-20.35293932787385,1.3716209758345166,0.48562643,-2.853761251082983,7.043552795682899,1.0289222,19.956059,2.1891003,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7087026800765807
Gaia DR3 2926825564306766336,2926825564306766336,101.65907789777727,-21.414326891088805,1.3750048652766298,0.0770759,-4.448666948759181,-4.3222465424311896,0.9797427,17.609095,2.057726,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3841.5208,4.7693,-0.3988,533.6726,0.5895,0.4127,0.2318,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7089567771578275
Gaia DR3 2927305299271124480,2927305299271124480,101.33141401230603,-20.02898647692007,1.35223372060851,0.47152722,-5.809917742434586,7.231135166583208,1.0432451,19.771334,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7103054950669183
Gaia DR3 2927247128236350976,2927247128236350976,101.84706265926776,-20.080232076216376,1.3739647481439714,2.1047168,-0.7258109967903288,1.1019544116151105,0.9698515,20.828611,0.7956886,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7110797113588803
Gaia DR3 2927040175233204736,2927040175233204736,102.14153774749025,-20.31859509493864,1.40046708110857,0.41935685,0.3388021233467051,15.272370754325411,0.98435813,19.780565,2.3572865,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7117957879217777
Gaia DR3 2926957952379777280,2926957952379777280,102.2464291218902,-20.910127979905802,1.403568386424538,0.013879537,-4.505231986447137,-1.4396066521185087,1.093045,12.632687,0.582881,20.340057,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6740.235,4.3471,-0.1408,648.9771,0.1361,0.1196,0.0644,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7119022481151817
Gaia DR3 2926824743970915328,2926824743970915328,101.85776576724199,-21.354730948183118,1.3755580106963499,1.385127,2.2663676046592403,4.171933186326672,1.1712387,20.811422,1.3485565,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7129156028369094
Gaia DR3 2927117798179117824,2927117798179117824,100.74905971562156,-20.7162947174763,1.3769057413319326,0.6847852,2.2342883782343033,-0.4809835500758365,1.0078657,20.49265,2.1691437,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7144469628449216
Gaia DR3 2926918820941017216,2926918820941017216,101.94495361441373,-21.309045484963377,1.3542965003514522,0.018249098,-4.45740315554874,3.1818327335478727,1.3790042,13.624368,0.8287468,73.13952,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5758.2705,4.2676,-0.2041,677.8705,0.0185,0.0155,0.0083,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7150334574570336
Gaia DR3 2927052755202840832,2927052755202840832,102.07678229734618,-20.23592792747813,1.3741441801134648,0.019843098,-4.65101631185329,-1.4155322710977305,1.1386601,10.697105,0.17898178,18.130508,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7155693923509026
Gaia DR3 2927265098376922624,2927265098376922624,101.5155238700597,-20.00275281170707,1.3812648757563228,0.5477003,0.7265353853747728,1.3579065919188191,1.0109615,20.073729,1.2017803,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7158686752518941
Gaia DR3 2926824396075737216,2926824396075737216,101.80945394937703,-21.379429347120986,1.384013694799153,0.14820053,-4.50291217564201,-2.731053091654692,1.0097827,18.581278,2.1422691,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3677.781,4.9208,-0.673,554.2403,0.468,0.3227,0.1854,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7164305979318613
Gaia DR3 2927057153237732992,2927057153237732992,101.99142973859583,-20.15925121421776,1.3717746024522302,0.6800406,-6.001179144435088,3.2100895477710316,0.9619478,20.30363,2.2717285,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7169081454718584
Gaia DR3 2927262276583120640,2927262276583120640,101.61812396131772,-20.007642359481984,1.408500730473463,0.28541633,3.339916080836195,7.610120948645752,1.0496843,19.26592,2.646618,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7177863846569142
Gaia DR3 2926831925160939392,2926831925160939392,101.53641103894064,-21.43640988613923,1.3847370294413048,0.012895399,8.012967634395062,-4.256268256246736,0.9901176,12.908554,1.180213,70.10094,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7181279142702957
Gaia DR3 2926958128476588672,2926958128476588672,102.26325791350675,-20.879855145512686,1.4066130689203218,0.7845202,-6.867357438985774,11.183378714886208,1.151367,20.45966,1.572403,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7197527100548562
Gaia DR3 2926927239072407296,2926927239072407296,102.13706064119076,-21.141428589758146,1.3770347276451793,2.2121964,-2.9072790447789765,5.2337847928514645,1.0777615,20.880556,1.2267418,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7201618975417157
Gaia DR3 2926960872958784896,2926960872958784896,102.27834880483466,-20.799133082398917,1.3590842604209465,0.19674465,-0.49843536439422736,5.982710128088623,1.3594103,18.413021,2.2939377,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3674.445,4.8207,-0.5646,528.6548,0.7571,0.5166,0.2997,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7202734330453339
Gaia DR3 2927259394660403840,2927259394660403840,101.48268068885177,-19.998626069643056,1.3802477210525088,0.5137205,0.7996208658175681,4.528425337777849,1.0219921,19.921885,2.366785,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7205482304567454
Gaia DR3 2926859034993758080,2926859034993758080,101.20042916271086,-21.378253778873397,1.3587562717351385,0.039655108,-4.328808845004587,-1.3578500457293756,1.0833361,16.220255,1.402092,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4439.9194,4.7018,-0.4967,573.4503,0.1977,0.1505,0.0799,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7212212887779696
Gaia DR3 2927074363173089024,2927074363173089024,100.79831411915833,-20.992893809010877,1.3846845441980122,0.20803006,4.463934553234767,2.029596920752362,1.0197688,19.002123,2.1902466,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7218948362384108
Gaia DR3 2926834124183393792,2926834124183393792,101.36359173438419,-21.427720443177442,1.3714243427986126,0.07290573,-4.244125787309093,-1.2877949230841297,0.99186444,17.391062,1.813921,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4234.352,4.5599,0.2428,945.799,0.6486,0.4686,0.2535,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7226595371680321
Gaia DR3 2927273722670107264,2927273722670107264,100.96636207102539,-20.206253373469938,1.3769654006021546,0.74027514,-2.5164221421957205,4.842287995949659,1.0952642,20.509338,1.8558941,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7243671343064287
Gaia DR3 2927273585235026048,2927273585235026048,100.94454743861753,-20.22661604607444,1.355956240096836,1.8103361,-2.5104183603539347,2.284976336305867,1.045419,20.758476,1.4404736,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7249599490559205
Gaia DR3 2926859103713243776,2926859103713243776,101.17483346553591,-21.371404057250004,1.3700471404586216,0.027401775,-4.411959751983003,7.537862647550295,1.0331378,15.485889,1.1722469,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4873.8687,4.6471,0.0418,657.095,0.1096,0.0865,0.0455,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7250363407820285
Gaia DR3 2927280178005485696,2927280178005485696,101.03390253060759,-20.1485146893518,1.3565635284813522,0.31414804,-5.40016274790125,2.677446114126393,1.0378865,19.464096,2.4506626,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7255924765757069
Gaia DR3 2926960563720996608,2926960563720996608,102.27916819299551,-20.8337976032397,1.4043021872528978,0.19095136,5.210324371717817,-0.5125722267362565,0.98549634,18.947086,2.432869,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3562.493,4.2786,-0.4093,1313.8334,0.6481,0.4327,0.2659,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7256424955243955
Gaia DR3 2927117690804563328,2927117690804563328,100.73390736272506,-20.731696508048625,1.3695194382547942,0.5066285,11.23783031714887,0.40442302260419827,1.0363022,20.119387,2.2969322,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.728696033416229
Gaia DR3 2927270905177984128,2927270905177984128,100.84793310803354,-20.3379528822828,1.3768237037106135,0.03103519,4.745208170984475,-4.309580684782216,1.1520382,15.648241,1.3351507,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4562.362,4.4428,0.1086,801.9308,0.1351,0.1036,0.0544,NGC 2287,101.51291667,-20.71861111,1.36,-4.339,-1.381,23.37,2000,0.7298660766532106
